"test"," time-1 "," time-2 "," time-3 ","range"
"Tests/Unit/neg/testRec.hs"," 0.7944"," 0.7822"," 0.7851","0"
"Tests/Unit/neg/trans.hs"," 1.8614"," 1.9182"," 1.9328","0"
"Tests/Unit/neg/truespec.hs"," 0.7117"," 0.7029"," 0.6925","0"
"Tests/Unit/neg/tyclass0-unsafe.hs"," 0.6410"," 0.6355"," 0.6236","0"
"Tests/Unit/neg/vector0.hs"," 1.1518"," 1.2628"," 1.2484","0"
"Tests/Unit/neg/vector00.hs"," 0.8090"," 0.7875"," 0.7794","0"
"Tests/Unit/neg/vector0a.hs"," 0.8108"," 0.7938"," 0.7873","0"
"Tests/Unit/neg/vector1a.hs"," 1.2302"," 1.7840"," 1.7064","0"
"Tests/Unit/neg/wrap0.hs"," 0.8646"," 0.8769"," 0.8617","0"
"Tests/Unit/neg/wrap1.hs"," 1.1983"," 1.1917"," 1.1883","0"
"Tests/Unit/parser/pos/Parens.hs"," 0.6346"," 0.6399"," 0.6194","0"
"Tests/Unit/parser/pos/TokensAsPrefixes.hs"," 0.6300"," 0.6203"," 0.6134","0"
"Tests/Unit/pos/AVL.hs"," 2.8852"," 2.8784"," 2.9307","0"
"Tests/Unit/pos/AVLRJ.hs"," 3.4721"," 3.3447"," 3.4068","0"
"Tests/Unit/pos/Abs.hs"," 0.6533"," 0.6554"," 0.6358","0"
"Tests/Unit/pos/Ackermann.hs"," 0.8229"," 0.8434"," 0.8359","0"
"Tests/Unit/pos/AmortizedQueue.hs"," 0.9447"," 0.9506"," 0.9134","0"
"Tests/Unit/pos/Assume.hs"," 0.6716"," 0.6694"," 0.6650","0"
"Tests/Unit/pos/AssumedRecursive.hs"," 0.6303"," 0.6272"," 0.6085","0"
"Tests/Unit/pos/AutoSize.hs"," 0.6541"," 0.6513"," 0.6622","0"
"Tests/Unit/pos/Avg.hs"," 0.6871"," 0.6645"," 0.6713","0"
"Tests/Unit/pos/BST000.hs"," 2.1389"," 2.1910"," 2.1865","0"
"Tests/Unit/pos/Bar.hs"," 0.6671"," 0.6211"," 0.6157","0"
"Tests/Unit/pos/BinarySearch.hs"," 0.9063"," 0.8492"," 0.8505","0"
"Tests/Unit/pos/Books.hs"," 0.7482"," 0.7164"," 0.7149","0"
"Tests/Unit/pos/Class.hs"," 1.1947"," 1.2377"," 1.1971","0"
"Tests/Unit/pos/Class2.hs"," 0.6898"," 0.6542"," 0.6411","0"
"Tests/Unit/pos/ClassReg.hs"," 0.7017"," 0.7017"," 0.6896","0"
"Tests/Unit/pos/Coercion.hs"," 0.7130"," 0.6591"," 0.6646","0"
"Tests/Unit/pos/CompareConstraints.hs"," 1.3287"," 1.7820"," 1.8129","0"
"Tests/Unit/pos/Constraints.hs"," 0.8233"," 0.8068"," 0.7968","0"
"Tests/Unit/pos/ConstraintsAppend.hs"," 1.6238"," 1.6634"," 1.6493","0"
"Tests/Unit/pos/DB00.hs"," 0.6907"," 0.6829"," 0.6546","0"
"Tests/Unit/pos/DataBase.hs"," 0.7551"," 0.7543"," 0.7451","0"
"Tests/Unit/pos/Eval.hs"," 0.8734"," 0.8626"," 0.8420","0"
"Tests/Unit/pos/Even.hs"," 0.6433"," 0.6412"," 0.6251","0"
"Tests/Unit/pos/Even0.hs"," 0.6869"," 0.6807"," 0.6770","0"
"Tests/Unit/pos/FFI.hs"," 0.7766"," 0.7911"," 0.7861","0"
"Tests/Unit/pos/Foo.hs"," 0.6225"," 0.6229"," 0.6133","0"
"Tests/Unit/pos/Fractional.hs"," 0.6483"," 0.6373"," 0.6282","0"
"Tests/Unit/pos/GADTs.hs"," 0.6559"," 0.6459"," 0.6440","0"
"Tests/Unit/pos/GCD.hs"," 1.0871"," 1.1100"," 1.1196","0"
"Tests/Unit/pos/GeneralizedTermination.hs"," 0.8676"," 0.9144"," 0.9109","0"
"Tests/Unit/pos/GhcListSort.hs"," 9.1519"," 9.4470"," 9.5133","0"
"Tests/Unit/pos/GhcSort1.hs"," 4.7671"," 4.7661"," 4.8046","0"
"Tests/Unit/pos/GhcSort2.hs"," 2.1597"," 2.2473"," 2.2262","0"
"Tests/Unit/pos/GhcSort3.T.hs"," 1.9923"," 1.9739"," 1.9890","0"
"Tests/Unit/pos/GhcSort3.hs"," 4.1837"," 4.2160"," 4.2696","0"
"Tests/Unit/pos/Goo.hs"," 0.6411"," 0.6219"," 0.6176","0"
"Tests/Unit/pos/Graph.hs"," 1.2284"," 1.2083"," 1.2092","0"
"Tests/Unit/pos/HasElem.hs"," 0.6769"," 0.6715"," 0.6693","0"
"Tests/Unit/pos/HaskellMeasure.hs"," 0.6678"," 0.6706"," 0.6570","0"
"Tests/Unit/pos/HedgeUnion.hs"," 0.8612"," 0.8518"," 0.8400","0"
"Tests/Unit/pos/HigherOrderRecFun.hs"," 0.6627"," 0.6409"," 0.6395","0"
"Tests/Unit/pos/Holes.hs"," 0.8356"," 0.8215"," 0.8255","0"
"Tests/Unit/pos/IcfpDemo.hs"," 1.0299"," 1.0153"," 1.0021","0"
"Tests/Unit/pos/Infinity.hs"," 0.8099"," 0.7990"," 0.8024","0"
"Tests/Unit/pos/Invariants.hs"," 0.8548"," 0.8323"," 0.8239","0"
"Tests/Unit/pos/Keys.hs"," 0.7289"," 0.6930"," 0.6825","0"
"Tests/Unit/pos/LambdaDeBruijn.hs"," 2.2411"," 2.3092"," 2.2887","0"
"Tests/Unit/pos/LambdaEvalMini.hs"," 4.1246"," 4.2438"," 4.3586","0"
"Tests/Unit/pos/LambdaEvalSuperTiny.hs"," 1.5786"," 1.5624"," 1.5391","0"
"Tests/Unit/pos/LambdaEvalTiny.hs"," 1.7375"," 1.7332"," 1.7477","0"
"Tests/Unit/pos/LazyWhere.hs"," 0.7147"," 0.6754"," 0.6806","0"
"Tests/Unit/pos/LazyWhere1.hs"," 0.6953"," 0.7174"," 0.7028","0"
"Tests/Unit/pos/LiquidArray.hs"," 0.6707"," 0.6649"," 0.6543","0"
"Tests/Unit/pos/LiquidClass.hs"," 0.6619"," 0.6609"," 0.6483","0"
"Tests/Unit/pos/ListConcat.hs"," 0.6984"," 0.7229"," 0.6885","0"
"Tests/Unit/pos/ListElem.hs"," 0.7279"," 0.7196"," 0.7117","0"
"Tests/Unit/pos/ListISort-LType.hs"," 1.7343"," 1.8071"," 1.8062","0"
"Tests/Unit/pos/ListISort.hs"," 0.9088"," 0.9072"," 0.9018","0"
"Tests/Unit/pos/ListKeys.hs"," 0.6824"," 0.7087"," 0.7089","0"
"Tests/Unit/pos/ListLen-LType.hs"," 1.5507"," 1.7443"," 1.7393","0"
"Tests/Unit/pos/ListLen.hs"," 1.6270"," 1.8450"," 1.8931","0"
"Tests/Unit/pos/ListMSort-LType.hs"," 5.7667"," 6.3148"," 6.2450","0"
"Tests/Unit/pos/ListMSort.hs"," 3.0322"," 3.1962"," 3.1264","0"
"Tests/Unit/pos/ListQSort-LType.hs"," 1.8232"," 1.7715"," 1.8059","0"
"Tests/Unit/pos/ListQSort.hs"," 1.9289"," 2.2066"," 2.1727","0"
"Tests/Unit/pos/ListRange-LType.hs"," 0.9335"," 0.9254"," 0.9295","0"
"Tests/Unit/pos/ListRange.hs"," 0.9275"," 0.9362"," 0.9449","0"
"Tests/Unit/pos/ListReverse-LType.hs"," 0.7615"," 0.7465"," 0.7421","0"
"Tests/Unit/pos/ListSort.hs"," 4.0189"," 4.2061"," 4.2771","0"
"Tests/Unit/pos/LocalHole.hs"," 0.7177"," 0.7417"," 0.7328","0"
"Tests/Unit/pos/LocalLazy.hs"," 0.7031"," 0.7110"," 0.7090","0"
"Tests/Unit/pos/LocalSpec.hs"," 0.7217"," 0.7143"," 0.7039","0"
"Tests/Unit/pos/LocalSpec0.hs"," 0.6405"," 0.6285"," 0.6256","0"
"Tests/Unit/pos/LocalSpecImp.hs"," 0.6438"," 0.6352"," 0.6279","0"
"Tests/Unit/pos/LocalTermExpr.hs"," 0.8070"," 0.8540"," 0.8342","0"
"Tests/Unit/pos/Loo.hs"," 0.6676"," 0.6518"," 0.6361","0"
"Tests/Unit/pos/MeasureContains.hs"," 0.8009"," 0.7878"," 0.7805","0"
"Tests/Unit/pos/MeasureDups.hs"," 0.7937"," 0.7438"," 0.7627","0"
"Tests/Unit/pos/MeasureSets.hs"," 0.7171"," 0.6712"," 0.6596","0"
"Tests/Unit/pos/Measures.hs"," 0.6648"," 0.6339"," 0.6165","0"
"Tests/Unit/pos/Measures1.hs"," 0.6413"," 0.6265"," 0.6163","0"
"Tests/Unit/pos/Merge1.hs"," 0.8916"," 0.8758"," 0.8727","0"
"Tests/Unit/pos/Mod1.hs"," 0.6507"," 0.6402"," 0.6258","0"
"Tests/Unit/pos/Mod2.hs"," 0.6567"," 0.6393"," 0.6294","0"
"Tests/Unit/pos/Moo.hs"," 0.6430"," 0.6332"," 0.6305","0"
"Tests/Unit/pos/MutualRec.hs"," 3.0002"," 3.1908"," 3.2186","0"
"Tests/Unit/pos/NoCaseExpand.hs"," 1.3761"," 1.3401"," 1.3147","0"
"Tests/Unit/pos/NoExhaustiveGuardsError.hs"," 0.6974"," 0.6667"," 0.6553","0"
"Tests/Unit/pos/Overwrite.hs"," 0.7170"," 0.6676"," 0.6534","0"
"Tests/Unit/pos/PairMeasure.hs"," 0.7037"," 0.6951"," 0.6717","0"
"Tests/Unit/pos/PairMeasure0.hs"," 0.7064"," 0.6860"," 0.6847","0"
"Tests/Unit/pos/Permutation.hs"," 2.5017"," 2.6266"," 2.6700","0"
"Tests/Unit/pos/PlugHoles.hs"," 0.6316"," 0.6149"," 0.6230","0"
"Tests/Unit/pos/PointDist.hs"," 0.8257"," 0.8700"," 0.8723","0"
"Tests/Unit/pos/Product.hs"," 1.1415"," 1.1070"," 1.1103","0"
"Tests/Unit/pos/Propability.hs"," 0.7932"," 0.7839"," 0.7698","0"
"Tests/Unit/pos/RBTree-col-height.hs"," 7.2482"," 7.2571"," 7.1738","0"
"Tests/Unit/pos/RBTree-color.hs"," 5.2955"," 5.2578"," 5.1764","0"
"Tests/Unit/pos/RBTree-height.hs"," 4.9751"," 4.9679"," 4.8630","0"
"Tests/Unit/pos/RBTree-ord.hs"," 11.9487"," 11.9278"," 11.7836","0"
"Tests/Unit/pos/RecQSort.hs"," 1.0376"," 1.0374"," 1.0288","0"
"Tests/Unit/pos/RecQSort0.hs"," 1.0438"," 1.0608"," 1.0274","0"
"Tests/Unit/pos/RecSelector.hs"," 0.6606"," 0.6676"," 0.6381","0"
"Tests/Unit/pos/RecordSelectorError.hs"," 0.6727"," 0.6597"," 0.6452","0"
"Tests/Unit/pos/RelativeComplete.hs"," 0.7405"," 0.7657"," 0.7290","0"
"Tests/Unit/pos/Repeat.hs"," 0.7378"," 0.7635"," 0.7135","0"
"Tests/Unit/pos/Resolve.hs"," 0.6538"," 0.6327"," 0.6527","0"
"Tests/Unit/pos/ResolveA.hs"," 0.6405"," 0.6351"," 0.6191","0"
"Tests/Unit/pos/ResolveB.hs"," 0.6437"," 0.6164"," 0.6033","0"
"Tests/Unit/pos/ResolvePred.hs"," 0.6964"," 0.6687"," 0.6584","0"
"Tests/Unit/pos/SafePartialFunctions.hs"," 0.6984"," 0.7014"," 0.6790","0"
"Tests/Unit/pos/SimplerNotation.hs"," 0.6609"," 0.6312"," 0.6189","0"
"Tests/Unit/pos/Solver.hs"," 1.6365"," 1.6592"," 1.6393","0"
"Tests/Unit/pos/StackClass.hs"," 0.6887"," 0.7073"," 0.6969","0"
"Tests/Unit/pos/State.hs"," 1.0202"," 1.0089"," 0.9808","0"
"Tests/Unit/pos/State1.hs"," 0.7881"," 0.7937"," 0.7849","0"
"Tests/Unit/pos/StateConstraints.hs"," 6.1159"," 6.2237"," 6.1348","0"
"Tests/Unit/pos/StateConstraints0.hs"," 10.7012"," 10.5056"," 10.6018","0"
"Tests/Unit/pos/StateConstraints00.hs"," 0.7664"," 0.7368"," 0.7317","0"
"Tests/Unit/pos/StateF00.hs"," 0.8381"," 0.7969"," 0.7883","0"
"Tests/Unit/pos/StreamInvariants.hs"," 0.6655"," 0.6394"," 0.6387","0"
"Tests/Unit/pos/StrictPair0.hs"," 0.6809"," 0.7169"," 0.7057","0"
"Tests/Unit/pos/StrictPair1.hs"," 1.1701"," 1.1353"," 1.1427","0"
"Tests/Unit/pos/StringLit.hs"," 0.6399"," 0.6270"," 0.6181","0"
"Tests/Unit/pos/Strings.hs"," 0.7638"," 0.7386"," 0.7271","0"
"Tests/Unit/pos/StructRec.hs"," 0.7326"," 0.7145"," 0.7049","0"
"Tests/Unit/pos/Sum.hs"," 0.7271"," 0.7241"," 0.7425","0"
"Tests/Unit/pos/T531.hs"," 0.6351"," 0.6287"," 0.6056","0"
"Tests/Unit/pos/Term.hs"," 0.7875"," 0.7490"," 0.7440","0"
"Tests/Unit/pos/Termination.lhs"," 0.8503"," 0.8904"," 0.8601","0"
"Tests/Unit/pos/TerminationNum.hs"," 0.6598"," 0.6575"," 0.6532","0"
"Tests/Unit/pos/TerminationNum0.hs"," 0.7250"," 0.7116"," 0.7062","0"
"Tests/Unit/pos/Test761.hs"," 0.7305"," 0.7173"," 0.7099","0"
"Tests/Unit/pos/TokenType.hs"," 0.6299"," 0.6186"," 0.6121","0"
"Tests/Unit/pos/TopLevel.hs"," 0.6962"," 0.6728"," 0.6577","0"
"Tests/Unit/pos/ToyMVar.hs"," 1.1552"," 1.1401"," 1.1311","0"
"Tests/Unit/pos/TypeAlias.hs"," 0.6654"," 0.6445"," 0.6327","0"
"Tests/Unit/pos/Variance.hs"," 0.7086"," 0.6575"," 0.6546","0"
"Tests/Unit/pos/WBL.hs"," 2.0398"," 2.0480"," 2.0227","0"
"Tests/Unit/pos/WBL0.hs"," 2.1063"," 2.1091"," 2.0855","0"
"Tests/Unit/pos/absref-crash.hs"," 0.6621"," 0.6321"," 0.6238","0"
"Tests/Unit/pos/absref-crash0.hs"," 0.6842"," 0.6657"," 0.6630","0"
"Tests/Unit/pos/adt0.hs"," 0.6760"," 0.6615"," 0.6559","0"
"Tests/Unit/pos/alias00.hs"," 0.6916"," 0.6426"," 0.6420","0"
"Tests/Unit/pos/alias01.hs"," 0.6618"," 0.6522"," 0.6455","0"
"Tests/Unit/pos/alphaconvert-List.hs"," 1.5695"," 1.6088"," 1.5964","0"
"Tests/Unit/pos/alphaconvert-Set.hs"," 1.2172"," 1.2027"," 1.1622","0"
"Tests/Unit/pos/anfbug.hs"," 0.8424"," 0.8361"," 0.8348","0"
"Tests/Unit/pos/anftest.hs"," 0.7205"," 0.7168"," 0.6955","0"
"Tests/Unit/pos/anish1.hs"," 0.7009"," 0.6720"," 0.6387","0"
"Tests/Unit/pos/bangPatterns.hs"," 0.7143"," 0.6589"," 0.6589","0"
"Tests/Unit/pos/bar.hs"," 0.6437"," 0.6340"," 0.6213","0"
"Tests/Unit/pos/bounds1.hs"," 0.6535"," 0.6365"," 0.6164","0"
"Tests/Unit/pos/case-lambda-join.hs"," 0.9499"," 0.9060"," 0.9038","0"
"Tests/Unit/pos/cmptag0.hs"," 0.7953"," 0.8040"," 0.7786","0"
"Tests/Unit/pos/compare.hs"," 0.7453"," 0.7363"," 0.7225","0"
"Tests/Unit/pos/compare1.hs"," 0.7893"," 0.7816"," 0.7620","0"
"Tests/Unit/pos/compare2.hs"," 0.7543"," 0.7322"," 0.7210","0"
"Tests/Unit/pos/comprehensionTerm.hs"," 1.3264"," 1.3280"," 1.3180","0"
"Tests/Unit/pos/contra0.hs"," 0.8419"," 0.8423"," 0.8247","0"
"Tests/Unit/pos/coretologic.hs"," 0.6922"," 0.7181"," 0.7002","0"
"Tests/Unit/pos/csgordon_issue_296.hs"," 0.6477"," 0.6337"," 0.6180","0"
"Tests/Unit/pos/data2.hs"," 0.8681"," 0.9677"," 0.9619","0"
"Tests/Unit/pos/dataConQuals.hs"," 0.7068"," 0.6744"," 0.6474","0"
"Tests/Unit/pos/datacon-inv.hs"," 0.6402"," 0.6318"," 0.6117","0"
"Tests/Unit/pos/datacon0.hs"," 0.8599"," 0.9731"," 0.9210","0"
"Tests/Unit/pos/datacon1.hs"," 0.6420"," 0.6448"," 0.6154","0"
"Tests/Unit/pos/deepmeas0.hs"," 0.8120"," 0.7993"," 0.7777","0"
"Tests/Unit/pos/deppair0.hs"," 0.8557"," 0.8524"," 0.8328","0"
"Tests/Unit/pos/deppair1.hs"," 0.7778"," 0.7504"," 0.7510","0"
"Tests/Unit/pos/deptup.hs"," 1.4540"," 1.6372"," 1.6030","0"
"Tests/Unit/pos/deptup0.hs"," 0.8853"," 0.8765"," 0.8587","0"
"Tests/Unit/pos/deptup1.hs"," 1.0692"," 1.0432"," 1.0102","0"
"Tests/Unit/pos/deptup3.hs"," 0.8122"," 0.7983"," 0.7895","0"
"Tests/Unit/pos/deptupW.hs"," 0.8531"," 0.8494"," 0.8467","0"
"Tests/Unit/pos/div000.hs"," 0.6465"," 0.6363"," 0.6249","0"
"Tests/Unit/pos/duplicate-bind.hs"," 0.7404"," 0.7477"," 0.7098","0"
"Tests/Unit/pos/elements.hs"," 1.2850"," 1.3252"," 1.3129","0"
"Tests/Unit/pos/elems.hs"," 0.6882"," 0.6958"," 0.6799","0"
"Tests/Unit/pos/eqelems.hs"," 0.6859"," 0.6784"," 0.6611","0"
"Tests/Unit/pos/ex0.hs"," 0.8242"," 0.8269"," 0.7789","0"
"Tests/Unit/pos/ex01.hs"," 0.6463"," 0.6390"," 0.6249","0"
"Tests/Unit/pos/ex1.hs"," 0.8742"," 0.8758"," 0.8494","0"
"Tests/Unit/pos/exp0.hs"," 0.6949"," 0.7312"," 0.7114","0"
"Tests/Unit/pos/extype.hs"," 0.6647"," 0.6862"," 0.6659","0"
"Tests/Unit/pos/failName.hs"," 0.6369"," 0.6264"," 0.6179","0"
"Tests/Unit/pos/filterAbs.hs"," 1.0620"," 1.2261"," 1.2214","0"
"Tests/Unit/pos/foldN.hs"," 0.7293"," 0.6910"," 0.6757","0"
"Tests/Unit/pos/foldr.hs"," 0.7282"," 0.7227"," 0.7051","0"
"Tests/Unit/pos/for.hs"," 1.0764"," 1.0706"," 1.0686","0"
"Tests/Unit/pos/forloop.hs"," 0.9936"," 1.0093"," 1.0237","0"
"Tests/Unit/pos/gadtEval.hs"," 1.6684"," 1.6371"," 1.6176","0"
"Tests/Unit/pos/gimme.hs"," 0.7964"," 0.7741"," 0.7655","0"
"Tests/Unit/pos/go.hs"," 0.7655"," 0.7800"," 0.7768","0"
"Tests/Unit/pos/go_ugly_type.hs"," 0.7713"," 0.7322"," 0.7243","0"
"Tests/Unit/pos/grty0.hs"," 0.6615"," 0.6306"," 0.6238","0"
"Tests/Unit/pos/grty1.hs"," 0.6634"," 0.6447"," 0.6381","0"
"Tests/Unit/pos/grty2.hs"," 0.6752"," 0.6861"," 0.6927","0"
"Tests/Unit/pos/grty3.hs"," 0.6407"," 0.6335"," 0.6295","0"
"Tests/Unit/pos/hello.hs"," 0.6818"," 0.6484"," 0.6410","0"
"Tests/Unit/pos/hole-app.hs"," 0.6696"," 0.6589"," 0.6449","0"
"Tests/Unit/pos/hole-fun.hs"," 0.6685"," 0.6626"," 0.6549","0"
"Tests/Unit/pos/imp0.hs"," 0.7354"," 0.7239"," 0.7208","0"
"Tests/Unit/pos/implies.hs"," 0.6558"," 0.6354"," 0.6287","0"
"Tests/Unit/pos/infix.hs"," 0.7390"," 0.7173"," 0.7096","0"
"Tests/Unit/pos/initarray.hs"," 1.3382"," 1.4934"," 1.4991","0"
"Tests/Unit/pos/inline.hs"," 0.8365"," 0.8115"," 0.8051","0"
"Tests/Unit/pos/inline1.hs"," 0.6571"," 0.6438"," 0.6311","0"
"Tests/Unit/pos/invlhs.hs"," 0.6516"," 0.6442"," 0.6383","0"
"Tests/Unit/pos/ite.hs"," 0.6766"," 0.6675"," 0.6557","0"
"Tests/Unit/pos/ite1.hs"," 0.6610"," 0.6542"," 0.6529","0"
"Tests/Unit/pos/kmpVec.hs"," 1.8591"," 2.3226"," 2.2965","0"
"Tests/Unit/pos/lets.hs"," 1.0306"," 1.1345"," 1.1109","0"
"Tests/Unit/pos/lex.hs"," 0.7254"," 0.7131"," 0.7155","0"
"Tests/Unit/pos/listAnf.hs"," 0.8645"," 0.8501"," 0.8382","0"
"Tests/Unit/pos/listSet.hs"," 0.9341"," 0.9165"," 0.9282","0"
"Tests/Unit/pos/listSetDemo.hs"," 0.9418"," 0.9192"," 0.9305","0"
"Tests/Unit/pos/listqual.hs"," 0.7867"," 0.7618"," 0.7587","0"
"Tests/Unit/pos/lit.hs"," 0.6531"," 0.6368"," 0.6287","0"
"Tests/Unit/pos/malformed0.hs"," 1.3572"," 1.3921"," 1.3573","0"
"Tests/Unit/pos/mapTvCrash.hs"," 0.6701"," 0.6983"," 0.6799","0"
"Tests/Unit/pos/mapreduce-bare.hs"," 5.6263"," 6.2954"," 6.1961","0"
"Tests/Unit/pos/mapreduce.hs"," 3.0495"," 3.2665"," 3.2405","0"
"Tests/Unit/pos/maps.hs"," 0.8774"," 0.8846"," 0.8508","0"
"Tests/Unit/pos/maps1.hs"," 0.8340"," 0.8490"," 0.8156","0"
"Tests/Unit/pos/maybe.hs"," 1.4582"," 1.4633"," 1.4176","0"
"Tests/Unit/pos/maybe0.hs"," 0.7295"," 0.7196"," 0.7036","0"
"Tests/Unit/pos/maybe00.hs"," 0.6358"," 0.6551"," 0.6282","0"
"Tests/Unit/pos/maybe000.hs"," 0.7149"," 0.6783"," 0.6657","0"
"Tests/Unit/pos/maybe1.hs"," 0.9049"," 0.8980"," 0.8849","0"
"Tests/Unit/pos/maybe2.hs"," 1.4156"," 1.4341"," 1.4207","0"
"Tests/Unit/pos/maybe3.hs"," 0.7138"," 0.7079"," 0.6764","0"
"Tests/Unit/pos/maybe4.hs"," 0.7069"," 0.7049"," 0.6768","0"
"Tests/Unit/pos/meas0.hs"," 0.7872"," 0.8057"," 0.7883","0"
"Tests/Unit/pos/meas00.hs"," 0.7772"," 0.7611"," 0.7562","0"
"Tests/Unit/pos/meas00a.hs"," 0.6802"," 0.6741"," 0.6613","0"
"Tests/Unit/pos/meas0a.hs"," 0.8068"," 0.7931"," 0.7725","0"
"Tests/Unit/pos/meas1.hs"," 0.7889"," 0.7844"," 0.7590","0"
"Tests/Unit/pos/meas10.hs"," 0.8570"," 0.8581"," 0.8307","0"
"Tests/Unit/pos/meas11.hs"," 0.7343"," 0.7408"," 0.6950","0"
"Tests/Unit/pos/meas2.hs"," 0.7737"," 0.7549"," 0.7440","0"
"Tests/Unit/pos/meas3.hs"," 0.9528"," 0.9497"," 0.9391","0"
"Tests/Unit/pos/meas4.hs"," 0.9660"," 0.9727"," 0.9414","0"
"Tests/Unit/pos/meas5.hs"," 1.7157"," 1.9556"," 1.9098","0"
"Tests/Unit/pos/meas6.hs"," 0.9955"," 0.9866"," 0.9570","0"
"Tests/Unit/pos/meas7.hs"," 0.7552"," 0.7510"," 0.7225","0"
"Tests/Unit/pos/meas8.hs"," 0.7562"," 0.7427"," 0.7273","0"
"Tests/Unit/pos/meas9.hs"," 0.8622"," 0.8649"," 0.8507","0"
"Tests/Unit/pos/modTest.hs"," 0.7483"," 0.7437"," 0.7205","0"
"Tests/Unit/pos/monad1.hs"," 0.6505"," 0.6382"," 0.6355","0"
"Tests/Unit/pos/monad2.hs"," 0.6745"," 0.6628"," 0.6394","0"
"Tests/Unit/pos/monad5.hs"," 1.1834"," 1.2725"," 1.2483","0"
"Tests/Unit/pos/monad6.hs"," 0.8409"," 0.8462"," 0.8259","0"
"Tests/Unit/pos/monad7.hs"," 1.2363"," 1.2190"," 1.2062","0"
"Tests/Unit/pos/multi-pred-app-00.hs"," 0.6583"," 0.6337"," 0.6249","0"
"Tests/Unit/pos/mutrec.hs"," 0.6832"," 0.6682"," 0.6535","0"
"Tests/Unit/pos/niki.hs"," 0.7744"," 0.7515"," 0.7396","0"
"Tests/Unit/pos/niki1.hs"," 0.8102"," 0.8136"," 0.7898","0"
"Tests/Unit/pos/nullterm.hs"," 1.2595"," 1.4103"," 1.3904","0"
"Tests/Unit/pos/pair.hs"," 2.2215"," 2.7462"," 2.7581","0"
"Tests/Unit/pos/pair0.hs"," 2.1069"," 2.6102"," 2.6001","0"
"Tests/Unit/pos/pair00.hs"," 1.7384"," 1.9286"," 1.9477","0"
"Tests/Unit/pos/pargs.hs"," 0.6672"," 0.6385"," 0.6250","0"
"Tests/Unit/pos/pargs1.hs"," 0.6736"," 0.6558"," 0.6230","0"
"Tests/Unit/pos/partial-tycon.hs"," 0.6336"," 0.6292"," 0.6163","0"
"Tests/Unit/pos/partialmeasure.hs"," 0.7243"," 0.6805"," 0.6642","0"
"Tests/Unit/pos/poly0.hs"," 0.8661"," 0.9578"," 0.9565","0"
"Tests/Unit/pos/poly1.hs"," 0.8109"," 0.8514"," 0.8265","0"
"Tests/Unit/pos/poly2-degenerate.hs"," 0.7725"," 0.7650"," 0.7516","0"
"Tests/Unit/pos/poly2.hs"," 0.7998"," 0.7716"," 0.7515","0"
"Tests/Unit/pos/poly3.hs"," 0.7486"," 0.7095"," 0.7411","0"
"Tests/Unit/pos/poly3a.hs"," 0.7234"," 0.7458"," 0.7214","0"
"Tests/Unit/pos/poly4.hs"," 0.6988"," 0.6768"," 0.6683","0"
"Tests/Unit/pos/polyfun.hs"," 0.7820"," 0.7537"," 0.7306","0"
"Tests/Unit/pos/polyqual.hs"," 1.2171"," 1.2126"," 1.1891","0"
"Tests/Unit/pos/poslist.hs"," 1.2049"," 1.2653"," 1.2264","0"
"Tests/Unit/pos/poslist_dc.hs"," 0.8307"," 0.8278"," 0.8314","0"
"Tests/Unit/pos/pragma0.hs"," 0.6475"," 0.6237"," 0.6200","0"
"Tests/Unit/pos/pred.hs"," 0.6705"," 0.6555"," 0.6275","0"
"Tests/Unit/pos/primInt0.hs"," 0.9619"," 0.9807"," 0.9622","0"
"Tests/Unit/pos/profcrasher.hs"," 0.6645"," 0.6543"," 0.6419","0"
"Tests/Unit/pos/propmeasure.hs"," 0.8387"," 0.8294"," 0.8202","0"
"Tests/Unit/pos/propmeasure1.hs"," 0.6365"," 0.6231"," 0.6082","0"
"Tests/Unit/pos/qualTest.hs"," 0.7673"," 0.7158"," 0.7068","0"
"Tests/Unit/pos/range.hs"," 1.2157"," 1.4446"," 1.3443","0"
"Tests/Unit/pos/range1.hs"," 0.8219"," 0.8214"," 0.8032","0"
"Tests/Unit/pos/rec_annot_go.hs"," 0.8766"," 0.8817"," 0.8708","0"
"Tests/Unit/pos/record0.hs"," 0.7925"," 0.7813"," 0.7727","0"
"Tests/Unit/pos/record1.hs"," 0.6563"," 0.6263"," 0.6197","0"
"Tests/Unit/pos/risers.hs"," 1.5010"," 1.5560"," 1.5342","0"
"Tests/Unit/pos/scanr.hs"," 0.9501"," 0.9870"," 0.9314","0"
"Tests/Unit/pos/selfList.hs"," 1.0910"," 1.1591"," 1.1085","0"
"Tests/Unit/pos/spec0.hs"," 0.7538"," 0.7773"," 0.7217","0"
"Tests/Unit/pos/stacks0.hs"," 0.7997"," 0.8386"," 0.7764","0"
"Tests/Unit/pos/state00.hs"," 0.7486"," 0.7979"," 0.7825","0"
"Tests/Unit/pos/stateInvarint.hs"," 1.2126"," 1.1868"," 1.1488","0"
"Tests/Unit/pos/string00.hs"," 0.6995"," 0.7259"," 0.7161","0"
"Tests/Unit/pos/tagBinder.hs"," 0.6355"," 0.6199"," 0.6109","0"
"Tests/Unit/pos/take.hs"," 1.2823"," 1.3015"," 1.2978","0"
"Tests/Unit/pos/term0.hs"," 0.8684"," 0.8833"," 0.8756","0"
"Tests/Unit/pos/test0.hs"," 0.7384"," 0.7191"," 0.7134","0"
